desc,file_id_full,file_id_thumb,medium,title,year
"The Water-Lily Pond
Claude Oscar Monet  (1917-1922)Art Institute of ChicagoPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8062,8061,oil,The Water-Lily Pond,1917-1922
"The Water-Lily Pond and Bridge
Claude Oscar Monet  (1905)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7732,7731,oil,The Water-Lily Pond and Bridge,1905
"Waterlily Pond and Path by the Water
Claude Oscar Monet  (1900)Private collectionPainting - oil on canvasUploaded Saturday, 10 June 2006 by member rocsdadPublic domain",55576,55575,oil,Waterlily Pond and Path by the Water,1900
"Water-Lily Pond at Giverny
Claude Oscar Monet  (1918-1919)Mus̩e de GrenoblePainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8048,8047,oil,Water-Lily Pond at Giverny,1918-1919
"The Water-Lily Pond (detail)
Claude Oscar Monet  (1917-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8070,8069,oil,The Water-Lily Pond (detail),1917-1919
"The Water-Lily Pond (detail)
Claude Oscar Monet  (1917-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8068,8067,oil,The Water-Lily Pond (detail),1917-1919
"Water-Lily Pond, Evening (left panel)
Claude Oscar Monet  (1920-1926)Kunsthaus - ZurichPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8160,8159,oil,"Water-Lily Pond, Evening (left panel)",1920-1926
"Water-Lily Pond, Evening (right panel)
Claude Oscar Monet  (1920-1926)Kunsthaus - ZurichPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8162,8161,oil,"Water-Lily Pond, Evening (right panel)",1920-1926
"The Water-Lily Pond (left side)
Claude Oscar Monet  (1917-1919)Mus̩e Marmottan MonetPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8060,8059,oil,The Water-Lily Pond (left side),1917-1919
"The Water-Lily Pond (right side)
Claude Oscar Monet  (1917-1920)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8082,8081,oil,The Water-Lily Pond (right side),1917-1920
"Water-Lily Pond, Symphony in Rose
Claude Oscar Monet  (1900)Mus̩e d'OrsayPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7696,7695,oil,"Water-Lily Pond, Symphony in Rose",1900
"Water-Lily Pond, Water Irises
Claude Oscar Monet  (1900-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7700,7699,oil,"Water-Lily Pond, Water Irises",1900-1901
"Water-Lily Pond with Irises
Claude Oscar Monet  (1920-1926)Kunsthaus - ZurichPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8176,8175,oil,Water-Lily Pond with Irises,1920-1926
"Water-Lily Pond with Irises (left half)
Claude Oscar Monet  (1920-1926)Kunsthaus - ZurichPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8174,8173,oil,Water-Lily Pond with Irises (left half),1920-1926
"Waterloo Bridge
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7612,7611,oil,Waterloo Bridge,1899-1901
"Waterloo Bridge
Claude Oscar Monet  (1899-1903)Davis Museum and Cultural Center - Wellesley, MassachusettsPainting - oil on canvasUploaded Saturday, 31 May 2014 by member smallberriesPublic domain",450753,450752,oil,Waterloo Bridge,1899-1903
"Waterloo Bridge
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7616,7615,oil,Waterloo Bridge,1899-1901
"Waterloo Bridge
Claude Oscar Monet  (1901)Private collectionDrawing - pastelUploaded Sunday, 28 July 2013 by member rocsdadPublic domain",340108,340107,pastel,Waterloo Bridge,1901
"Waterloo Bridge
Claude Oscar Monet  (1901)Private collectionDrawing - pastelUploaded Tuesday, 14 February 2012 by member rocsdadPublic domain",154553,154552,pastel,Waterloo Bridge,1901
"Waterloo Bridge
Claude Oscar Monet  (1901)Triton Museum of ArtDrawing - pastelUploaded Tuesday, 14 February 2012 by member rocsdadPublic domain",154550,154549,pastel,Waterloo Bridge,1901
"Waterloo Bridge
Claude Oscar Monet  (1901)Mus̩e d'OrsayDrawing - pastelUploaded Tuesday, 14 February 2012 by member rocsdadPublic domain",154544,154543,pastel,Waterloo Bridge,1901
"Waterloo Bridge
Claude Oscar Monet  (1899-1904)Private collectionDrawing - pastelUploaded Thursday, 31 January 2013 by member rocsdadPublic domain",276104,276103,pastel,Waterloo Bridge,1899-1904
"Waterloo Bridge
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7622,7621,oil,Waterloo Bridge,1899-1901
"Waterloo Bridge at Sunset, Pink Effect
Claude Oscar Monet  (1904)National Gallery of Art - Washington DCPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7620,7619,oil,"Waterloo Bridge at Sunset, Pink Effect",1904
"Waterloo Bridge: Effect of Fog
Claude Oscar Monet  (1903)The State Hermitage Museum - St PetersburgPainting - oil on canvasUploaded Thursday, 27 June 2013 by member rocsdadPublic domain",328810,328809,oil,Waterloo Bridge: Effect of Fog,1903
"Waterloo Bridge, Effect of Sun in the Mist
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7614,7613,oil,"Waterloo Bridge, Effect of Sun in the Mist",1899-1901
"Waterloo Bridge, Fog Effect
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7632,7631,oil,"Waterloo Bridge, Fog Effect",1899-1901
"Waterloo Bridge, Gray Day
Claude Oscar Monet  (1903)National Gallery of Art - Washington DCPainting - oil on canvasUploaded Thursday, 10 April 2014 by member kohn1foxPublic domain",438656,438655,oil,"Waterloo Bridge, Gray Day",1903
"Waterloo Bridge, Grey Weather
Claude Oscar Monet  (1899-1901)Ordrupgaard Collection - CopenhagenPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7602,7601,oil,"Waterloo Bridge, Grey Weather",1899-1901
"Waterloo Bridge, Grey Weather
Claude Oscar Monet  (1900)Art Institute of ChicagoPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",348083,348082,oil,"Waterloo Bridge, Grey Weather",1900
"Waterloo Bridge, Hazy Sun
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7630,7629,oil,"Waterloo Bridge, Hazy Sun",1899-1901
"Waterloo Bridge in the Fog
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7634,7633,oil,Waterloo Bridge in the Fog,1899-1901
"Waterloo Bridge, London
Claude Oscar Monet  (1900)Santa Barbara Museum of ArtPainting - oil on canvasUploaded Monday, 20 January 2003 by member rocsdadPublic domain",7594,7593,oil,"Waterloo Bridge, London",1900
"Waterloo Bridge, London
Claude Oscar Monet  (1901)Private collectionDrawing - pastelUploaded Tuesday, 14 February 2012 by member rocsdadPublic domain",154547,154546,pastel,"Waterloo Bridge, London",1901
"Waterloo Bridge, London, at Dusk
Claude Oscar Monet  (1904)National Gallery of Art - Washington DCPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",438653,438652,oil,"Waterloo Bridge, London, at Dusk",1904
"Waterloo Bridge, Misty Morning
Claude Oscar Monet  (1899-1901)Hamburger KunsthallePainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7600,7599,oil,"Waterloo Bridge, Misty Morning",1899-1901
"Waterloo Bridge, Misty Weather
Claude Oscar Monet  (1899-1901)Kunsthaus - ZurichPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7618,7617,oil,"Waterloo Bridge, Misty Weather",1899-1901
"Waterloo Bridge, Overcast Weather
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7604,7603,oil,"Waterloo Bridge, Overcast Weather",1899-1901
"Waterloo Bridge, Overcast Weather
Claude Oscar Monet  (1900)Dublin City Gallery The Hugh LanePainting - oil on canvasUploaded Monday, 20 January 2003 by member rocsdadPublic domain",7596,7595,oil,"Waterloo Bridge, Overcast Weather",1900
"Waterloo Bridge, Overcast Weather
Claude Oscar Monet  (1899-1901)Private collectionPainting - oil on canvasUploaded Monday, 20 January 2003 by member rocsdadPublic domain",7598,7597,oil,"Waterloo Bridge, Overcast Weather",1899-1901
"Waterloo Bridge, Sunlight Effect
Claude Oscar Monet  (1903)Art Institute of ChicagoPainting - oil on canvasUploaded Wednesday, 7 September 2005 by member rocsdadPublic domain",348062,348061,oil,"Waterloo Bridge, Sunlight Effect",1903
"Waterloo Bridge, Sunlight Effect
Claude Oscar Monet  (1899-1901)Carnegie Museum of Art - Pittsburgh, PAPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7628,7627,oil,"Waterloo Bridge, Sunlight Effect",1899-1901
"Waterloo Bridge, Sunlight Effect
Claude Oscar Monet  (1899-1901)Milwaukee Art MuseumPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7608,7607,oil,"Waterloo Bridge, Sunlight Effect",1899-1901
"Waterloo Bridge, Sunlight Effect
Claude Oscar Monet  (1899-1901)McMaster Museum of Art - Hamilton (Canada)Painting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7626,7625,oil,"Waterloo Bridge, Sunlight Effect",1899-1901
"Waterloo Bridge, Sunlight Effect
Claude Oscar Monet  (1899-1901)Lowe Art Museum - MiamiPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7624,7623,oil,"Waterloo Bridge, Sunlight Effect",1899-1901
"Waterloo Bridge, Sunlight in the Fog
Claude Oscar Monet  (1899-1900)National Gallery of Canada - OttawaPainting - oil on canvasUploaded Tuesday, 21 January 2003 by member rocsdadPublic domain",7610,7609,oil,"Waterloo Bridge, Sunlight in the Fog",1899-1900
"Waves and Rocks at Pourville
Claude Oscar Monet  (1882)Private collectionPainting - oil on canvasUploaded Wednesday, 15 January 2003 by member rocsdadPublic domain",6721,6720,oil,Waves and Rocks at Pourville,1882
"Waves Breaking
Claude Oscar Monet  (1881)Legion of Honor (Fine Arts Museums of San Francisco)Painting - oil on canvasUploaded Tuesday, 14 January 2003 by member rocsdadPublic domain",6579,6578,oil,Waves Breaking,1881
"Weeping Willow
Claude Oscar Monet  (1918-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8040,8039,oil,Weeping Willow,1918-1919
"Weeping Willow
Claude Oscar Monet  (1918-1919)Kimbell Art Museum - Fort WorthPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8046,8045,oil,Weeping Willow,1918-1919
"Weeping Willow
Claude Oscar Monet  (1918-1919)Columbus Museum of Art (Ohio)Painting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8036,8035,oil,Weeping Willow,1918-1919
"Weeping Willow
Claude Oscar Monet  (1918-1919)Private collectionPainting - oil on boardUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8042,8041,oil,Weeping Willow,1918-1919
"Weeping Willow
Claude Oscar Monet  (1918-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8038,8037,oil,Weeping Willow,1918-1919
"Weeping Willow
Claude Oscar Monet  (1921-1922)Mus̩e Marmottan MonetPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8136,8135,oil,Weeping Willow,1921-1922
"Weeping Willow
Claude Oscar Monet  (1918-1919)Mus̩e Marmottan MonetPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8044,8043,oil,Weeping Willow,1918-1919
"Weeping Willow and Water-Lily Pond
Claude Oscar Monet  (1916-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",7986,7985,oil,Weeping Willow and Water-Lily Pond,1916-1919
"Weeping Willow and Water-Lily Pond
Claude Oscar Monet  (1916-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8010,8009,oil,Weeping Willow and Water-Lily Pond,1916-1919
"Weeping Willow and Water-Lily Pond (detail)
Claude Oscar Monet  (1916-1919)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8008,8007,oil,Weeping Willow and Water-Lily Pond (detail),1916-1919
"Weeping Willow, Giverny
Claude Oscar Monet  (1920-1922)Private collectionPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8134,8133,oil,"Weeping Willow, Giverny",1920-1922
"The Wheat Field
Claude Oscar Monet  (1881)Cleveland Museum of ArtPainting - oil on canvasUploaded Tuesday, 14 January 2003 by member rocsdadPublic domain",6591,6590,oil,The Wheat Field,1881
"White Azaleas in a Pot
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Monday, 29 May 2006 by member rocsdadPublic domain",55132,55131,oil,White Azaleas in a Pot,1885
"White Frost
Claude Oscar Monet  (1875)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6311,6310,oil,White Frost,1875
"White Poppy
Claude Oscar Monet  (1883)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6875,6874,oil,White Poppy,1883
"The Willow
(also known as Spring on the Epte)Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6915,6914,oil,The Willow,1885
"Willows at Sunset
Claude Oscar Monet  (1889)Private collectionPainting - oil on canvasUploaded Sunday, 19 January 2003 by member rocsdadPublic domain",7190,7189,oil,Willows at Sunset,1889
"Willows in Giverny
Claude Oscar Monet  (1886)G̦teborgs konstmuseumPainting - oil on canvasUploaded Saturday, 14 December 2013 by member kohn1foxPublic domain",396571,396570,oil,Willows in Giverny,1886
"Willows in Springtime
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6913,6912,oil,Willows in Springtime,1885
"Windmill at Zaandam
Claude Oscar Monet  (1871)Ny Carlsberg Glyptotek - CopenhagenPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",396382,396381,oil,Windmill at Zaandam,1871
"A Windmill at Zaandam
Claude Oscar Monet  (1871)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",386346,386345,oil,A Windmill at Zaandam,1871
"Windmill near Zaandam
Claude Oscar Monet  (1871)Ashmolean Museum - University of OxfordPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6119,6118,oil,Windmill near Zaandam,1871
"The Windmill on the Onbekende Canal, Amsterdam
Claude Oscar Monet  (1874)Museum of Fine Arts - HoustonPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6259,6258,oil,"The Windmill on the Onbekende Canal, Amsterdam",1874
"Windmills at Haaldersbroek, Zaandam
Claude Oscar Monet  (1871)Walters Art Museum - BaltimorePainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6107,6106,oil,"Windmills at Haaldersbroek, Zaandam",1871
"Windmills in Holland
Claude Oscar Monet  (1871)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6121,6120,oil,Windmills in Holland,1871
"Windmills near Zaandam
Claude Oscar Monet  (1871)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6123,6122,oil,Windmills near Zaandam,1871
"Winter at Giverny
Claude Oscar Monet  (1886)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6990,6989,oil,Winter at Giverny,1886
"Winter in Giverny
Claude Oscar Monet  (1886)Private collectionPainting - oil on canvasUploaded Monday, 21 April 2014 by member rocsdadPublic domain",441420,441419,oil,Winter in Giverny,1886
"Winter Landscape at the Val de Falaise
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",26062,26061,oil,Winter Landscape at the Val de Falaise,1885
"Winter on the Seine, Lavacourt
Claude Oscar Monet  (1879-1880)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6497,6496,oil,"Winter on the Seine, Lavacourt",1879-1880
"Wisteria
Claude Oscar Monet  (1919-1920)Allen Memorial Art Museum - Oberlin, OHPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8098,8097,oil,Wisteria,1919-1920
"Wisteria
Claude Oscar Monet  (1919-1920)Gemeentemuseum Den HaagPainting - oil on canvasUploaded Friday, 24 January 2003 by member rocsdadPublic domain",8096,8095,oil,Wisteria,1919-1920
